"","Unique_Image_ID","Date","Site","Archipelago","Island","Island_Site","Depth","Quadrat","Coral_Genus_Form","Total","Coral_genus","Coral_form"
"1","20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,120,1,"NA_Coral",1,"NA_Coral",NA
"2","20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,120,11,"Leptoseris laminar",1,"Leptoseris","laminar"
"3","20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,120,27,"NA_Coral",1,"NA_Coral",NA
"4","20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,120,28,"NA_Coral",1,"NA_Coral",NA
"5","20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,120,29,"NA_Coral",1,"NA_Coral",NA
"6","20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,120,30,"NA_Coral",1,"NA_Coral",NA
"8","20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,120,3,"NA_Coral",1,"NA_Coral",NA
"9","20180915_UTP_QUADRAT_SOCBOR1_120M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,120,4,"Leptoseris laminar",1,"Leptoseris","laminar"
"10","20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,120,5,"NA_Coral",1,"NA_Coral",NA
"11","20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,120,6,"Leptoseris laminar",1,"Leptoseris","laminar"
"12","20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,120,7,"NA_Coral",1,"NA_Coral",NA
"13","20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,120,8,"NA_Coral",1,"NA_Coral",NA
"14","20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,120,9,"NA_Coral",1,"NA_Coral",NA
"15","20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,120,10,"NA_Coral",1,"NA_Coral",NA
"16","20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg",20180915,"SOCBOR1","Society","Bora",1,120,12,"NA_Coral",1,"NA_Coral",NA
"17","20180915_UTP_QUADRAT_SOCBOR1_120M_21.jpg",20180915,"SOCBOR1","Society","Bora",1,120,13,"NA_Coral",1,"NA_Coral",NA
"18","20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg",20180915,"SOCBOR1","Society","Bora",1,120,14,"Leptoseris laminar",1,"Leptoseris","laminar"
"19","20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg",20180915,"SOCBOR1","Society","Bora",1,120,15,"NA_Coral",1,"NA_Coral",NA
"20","20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg",20180915,"SOCBOR1","Society","Bora",1,120,16,"Alveopora massive",1,"Alveopora","massive"
"21","20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg",20180915,"SOCBOR1","Society","Bora",1,120,17,"Leptoseris laminar",1,"Leptoseris","laminar"
"22","20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg",20180915,"SOCBOR1","Society","Bora",1,120,18,"NA_Coral",1,"NA_Coral",NA
"23","20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg",20180915,"SOCBOR1","Society","Bora",1,120,19,"NA_Coral",1,"NA_Coral",NA
"24","20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg",20180915,"SOCBOR1","Society","Bora",1,120,20,"NA_Coral",1,"NA_Coral",NA
"25","20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,120,21,"NA_Coral",1,"NA_Coral",NA
"26","20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg",20180915,"SOCBOR1","Society","Bora",1,120,22,"Leptoseris laminar",1,"Leptoseris","laminar"
"27","20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg",20180915,"SOCBOR1","Society","Bora",1,120,23,"NA_Coral",1,"NA_Coral",NA
"28","20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg",20180915,"SOCBOR1","Society","Bora",1,120,24,"NA_Coral",1,"NA_Coral",NA
"29","20180915_UTP_QUADRAT_SOCBOR1_120M_34.jpg",20180915,"SOCBOR1","Society","Bora",1,120,25,"NA_Coral",1,"NA_Coral",NA
"30","20180915_UTP_QUADRAT_SOCBOR1_120M_36.jpg",20180915,"SOCBOR1","Society","Bora",1,120,26,"NA_Coral",1,"NA_Coral",NA
"31","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Pocillopora branching",7,"Pocillopora","branching"
"32","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Acropora branching",7,"Acropora","branching"
"33","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Porites massive",7,"Porites","massive"
"34","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Montipora encrusting",7,"Montipora","encrusting"
"35","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Astrea massive",7,"Astrea","massive"
"36","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Leptastrea massive",7,"Leptastrea","massive"
"37","20180915_UTP_QUADRAT_SOCBOR1_20M_1.jpg",20180915,"SOCBOR1","Society","Bora",1,20,1,"Leptastrea encrusting",7,"Leptastrea","encrusting"
"38","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Pocillopora branching",8,"Pocillopora","branching"
"39","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Acropora branching",8,"Acropora","branching"
"40","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Pavona encrusting",8,"Pavona","encrusting"
"41","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Porites massive",8,"Porites","massive"
"42","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Montipora encrusting",8,"Montipora","encrusting"
"43","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Astrea massive",8,"Astrea","massive"
"44","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Leptastrea massive",8,"Leptastrea","massive"
"45","20180915_UTP_QUADRAT_SOCBOR1_20M_2.jpg",20180915,"SOCBOR1","Society","Bora",1,20,12,"Leptastrea encrusting",8,"Leptastrea","encrusting"
"46","20180915_UTP_QUADRAT_SOCBOR1_20M_3.jpg",20180915,"SOCBOR1","Society","Bora",1,20,13,"Pocillopora branching",4,"Pocillopora","branching"
"47","20180915_UTP_QUADRAT_SOCBOR1_20M_3.jpg",20180915,"SOCBOR1","Society","Bora",1,20,13,"Porites massive",4,"Porites","massive"
"48","20180915_UTP_QUADRAT_SOCBOR1_20M_3.jpg",20180915,"SOCBOR1","Society","Bora",1,20,13,"Astrea massive",4,"Astrea","massive"
"49","20180915_UTP_QUADRAT_SOCBOR1_20M_3.jpg",20180915,"SOCBOR1","Society","Bora",1,20,13,"Fungia solitary",4,"Fungia","solitary"
"50","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Pocillopora branching",6,"Pocillopora","branching"
"51","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Acropora branching",6,"Acropora","branching"
"52","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Porites massive",6,"Porites","massive"
"53","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Montipora encrusting",6,"Montipora","encrusting"
"54","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Astrea massive",6,"Astrea","massive"
"55","20180915_UTP_QUADRAT_SOCBOR1_20M_4.jpg",20180915,"SOCBOR1","Society","Bora",1,20,24,"Leptastrea encrusting",6,"Leptastrea","encrusting"
"56","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Pocillopora branching",6,"Pocillopora","branching"
"57","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Acropora branching",6,"Acropora","branching"
"58","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Leptoseris encrusting",6,"Leptoseris","encrusting"
"59","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Pavona encrusting",6,"Pavona","encrusting"
"60","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Porites massive",6,"Porites","massive"
"61","20180915_UTP_QUADRAT_SOCBOR1_20M_5.jpg",20180915,"SOCBOR1","Society","Bora",1,20,26,"Astrea massive",6,"Astrea","massive"
"62","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Pocillopora branching",7,"Pocillopora","branching"
"63","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Pavona encrusting",7,"Pavona","encrusting"
"64","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Porites massive",7,"Porites","massive"
"65","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Montipora encrusting",7,"Montipora","encrusting"
"66","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Dipsastrea massive",7,"Dipsastrea","massive"
"67","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Astrea massive",7,"Astrea","massive"
"68","20180915_UTP_QUADRAT_SOCBOR1_20M_6.jpg",20180915,"SOCBOR1","Society","Bora",1,20,27,"Leptastrea encrusting",7,"Leptastrea","encrusting"
"69","20180915_UTP_QUADRAT_SOCBOR1_20M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,20,28,"Pocillopora branching",5,"Pocillopora","branching"
"70","20180915_UTP_QUADRAT_SOCBOR1_20M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,20,28,"Acropora branching",5,"Acropora","branching"
"71","20180915_UTP_QUADRAT_SOCBOR1_20M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,20,28,"Porites massive",5,"Porites","massive"
"72","20180915_UTP_QUADRAT_SOCBOR1_20M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,20,28,"Dipsastrea massive",5,"Dipsastrea","massive"
"73","20180915_UTP_QUADRAT_SOCBOR1_20M_7.jpg",20180915,"SOCBOR1","Society","Bora",1,20,28,"Leptastrea encrusting",5,"Leptastrea","encrusting"
"74","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Pocillopora branching",7,"Pocillopora","branching"
"75","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Pavona encrusting",7,"Pavona","encrusting"
"76","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Porites massive",7,"Porites","massive"
"77","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Montipora encrusting",7,"Montipora","encrusting"
"78","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Astrea massive",7,"Astrea","massive"
"79","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Leptastrea encrusting",7,"Leptastrea","encrusting"
"80","20180915_UTP_QUADRAT_SOCBOR1_20M_8.jpg",20180915,"SOCBOR1","Society","Bora",1,20,29,"Napopora branching",7,"Napopora","branching"
"81","20180915_UTP_QUADRAT_SOCBOR1_20M_9.jpg",20180915,"SOCBOR1","Society","Bora",1,20,30,"Pocillopora branching",5,"Pocillopora","branching"
"82","20180915_UTP_QUADRAT_SOCBOR1_20M_9.jpg",20180915,"SOCBOR1","Society","Bora",1,20,30,"Acropora branching",5,"Acropora","branching"
"83","20180915_UTP_QUADRAT_SOCBOR1_20M_9.jpg",20180915,"SOCBOR1","Society","Bora",1,20,30,"Porites massive",5,"Porites","massive"
"84","20180915_UTP_QUADRAT_SOCBOR1_20M_9.jpg",20180915,"SOCBOR1","Society","Bora",1,20,30,"Montipora encrusting",5,"Montipora","encrusting"
"85","20180915_UTP_QUADRAT_SOCBOR1_20M_9.jpg",20180915,"SOCBOR1","Society","Bora",1,20,30,"Leptastrea encrusting",5,"Leptastrea","encrusting"
"86","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Pocillopora branching",9,"Pocillopora","branching"
"87","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Pavona encrusting",9,"Pavona","encrusting"
"88","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Porites massive",9,"Porites","massive"
"89","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Dipsastrea massive",9,"Dipsastrea","massive"
"90","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Astrea massive",9,"Astrea","massive"
"91","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Leptastrea massive",9,"Leptastrea","massive"
"92","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Leptastrea encrusting",9,"Leptastrea","encrusting"
"93","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Acanthastrea encrusting",9,"Acanthastrea","encrusting"
"94","20180915_UTP_QUADRAT_SOCBOR1_20M_10.jpg",20180915,"SOCBOR1","Society","Bora",1,20,2,"Gardinoseris encrusting",9,"Gardinoseris","encrusting"
"95","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Pocillopora branching",8,"Pocillopora","branching"
"96","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Acropora branching",8,"Acropora","branching"
"97","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Pavona encrusting",8,"Pavona","encrusting"
"98","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Porites massive",8,"Porites","massive"
"99","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Porites encrusting",8,"Porites","encrusting"
"100","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Dipsastrea massive",8,"Dipsastrea","massive"
"101","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Leptastrea encrusting",8,"Leptastrea","encrusting"
"102","20180915_UTP_QUADRAT_SOCBOR1_20M_11.jpg",20180915,"SOCBOR1","Society","Bora",1,20,3,"Acanthastrea encrusting",8,"Acanthastrea","encrusting"
"103","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Pocillopora branching",8,"Pocillopora","branching"
"104","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Acropora branching",8,"Acropora","branching"
"105","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Porites massive",8,"Porites","massive"
"106","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Montipora encrusting",8,"Montipora","encrusting"
"107","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Montipora laminar",8,"Montipora","laminar"
"108","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Astrea massive",8,"Astrea","massive"
"109","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Psammocora encrusting",8,"Psammocora","encrusting"
"110","20180915_UTP_QUADRAT_SOCBOR1_20M_12.jpg",20180915,"SOCBOR1","Society","Bora",1,20,4,"Leptastrea encrusting",8,"Leptastrea","encrusting"
"111","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Pocillopora branching",7,"Pocillopora","branching"
"112","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Acropora branching",7,"Acropora","branching"
"113","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Leptoseris encrusting",7,"Leptoseris","encrusting"
"114","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Montipora encrusting",7,"Montipora","encrusting"
"115","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Astrea massive",7,"Astrea","massive"
"116","20180915_UTP_QUADRAT_SOCBOR1_20M_13.jpg",20180915,"SOCBOR1","Society","Bora",1,20,5,"Leptastrea encrusting",7,"Leptastrea","encrusting"
"117","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Pocillopora branching",8,"Pocillopora","branching"
"118","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Porites massive",8,"Porites","massive"
"119","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Porites encrusting",8,"Porites","encrusting"
"120","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Montipora encrusting",8,"Montipora","encrusting"
"121","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Astrea massive",8,"Astrea","massive"
"122","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Sandalolitha solitary",8,"Sandalolitha","solitary"
"123","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Astreopora massive",8,"Astreopora","massive"
"124","20180915_UTP_QUADRAT_SOCBOR1_20M_14.jpg",20180915,"SOCBOR1","Society","Bora",1,20,6,"Leptastrea encrusting",8,"Leptastrea","encrusting"
"125","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Pocillopora branching",9,"Pocillopora","branching"
"126","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Acropora branching",9,"Acropora","branching"
"127","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Pavona encrusting",9,"Pavona","encrusting"
"128","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Porites massive",9,"Porites","massive"
"129","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Porites encrusting",9,"Porites","encrusting"
"130","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Montipora encrusting",9,"Montipora","encrusting"
"131","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Montipora massive",9,"Montipora","massive"
"132","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Astrea massive",9,"Astrea","massive"
"133","20180915_UTP_QUADRAT_SOCBOR1_20M_15.jpg",20180915,"SOCBOR1","Society","Bora",1,20,7,"Leptastrea encrusting",9,"Leptastrea","encrusting"
"134","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Pocillopora branching",6,"Pocillopora","branching"
"135","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Porites massive",6,"Porites","massive"
"136","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Montipora massive",6,"Montipora","massive"
"137","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Montipora encrusting",6,"Montipora","encrusting"
"138","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Leptastrea massive",6,"Leptastrea","massive"
"139","20180915_UTP_QUADRAT_SOCBOR1_20M_16.jpg",20180915,"SOCBOR1","Society","Bora",1,20,8,"Leptastrea encrusting",6,"Leptastrea","encrusting"
"140","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Pocillopora branching",7,"Pocillopora","branching"
"141","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Acropora branching",7,"Acropora","branching"
"142","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Porites massive",7,"Porites","massive"
"143","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Montipora encrusting",7,"Montipora","encrusting"
"144","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Dipsastrea massive",7,"Dipsastrea","massive"
"145","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Astrea massive",7,"Astrea","massive"
"146","20180915_UTP_QUADRAT_SOCBOR1_20M_17.jpg",20180915,"SOCBOR1","Society","Bora",1,20,9,"Leptastrea massive",7,"Leptastrea","massive"
"147","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Pocillopora branching",6,"Pocillopora","branching"
"148","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Acropora branching",6,"Acropora","branching"
"149","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Porites massive",6,"Porites","massive"
"150","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Montipora encrusting",6,"Montipora","encrusting"
"151","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Dipsastrea massive",6,"Dipsastrea","massive"
"152","20180915_UTP_QUADRAT_SOCBOR1_20M_18.jpg",20180915,"SOCBOR1","Society","Bora",1,20,10,"Fungia solitary",6,"Fungia","solitary"
"153","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Pocillopora branching",7,"Pocillopora","branching"
"154","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Acropora branching",7,"Acropora","branching"
"155","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Pavona encrusting",7,"Pavona","encrusting"
"156","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Porites massive",7,"Porites","massive"
"157","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Astrea massive",7,"Astrea","massive"
"158","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Fungia solitary",7,"Fungia","solitary"
"159","20180915_UTP_QUADRAT_SOCBOR1_20M_19.jpg",20180915,"SOCBOR1","Society","Bora",1,20,11,"Acanthastrea encrusting",7,"Acanthastrea","encrusting"
"160","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Pocillopora branching",9,"Pocillopora","branching"
"161","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Pavona encrusting",9,"Pavona","encrusting"
"162","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Porites massive",9,"Porites","massive"
"163","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Porites encrusting",9,"Porites","encrusting"
"164","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Montipora encrusting",9,"Montipora","encrusting"
"165","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Dipsastrea massive",9,"Dipsastrea","massive"
"166","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Astrea massive",9,"Astrea","massive"
"167","20180915_UTP_QUADRAT_SOCBOR1_20M_30.jpg",20180915,"SOCBOR1","Society","Bora",1,20,14,"Leptastrea encrusting",9,"Leptastrea","encrusting"
